id,original,surface,pronunciation,type,field1,field2,field3,field4,era,birth_year,nobel,gender,country,status,description,image,image_page
2138,ロトフィ・ザデー,ロトフィ・ザデー,ロトフィ・ザデー,full,数学,計算機科学,NA,NA,現代,1921,no,男性,アメリカ合衆国/ソビエト連邦/パフラヴィー朝イラン,物故,ロトフィ・アスカー・ザデー（Lotfi Asker Zadeh、本名：ロトフィー・アリーアスキャルザーデ（ペルシア語: لطفی علی‌عسکرزاده Lo,http://commons.wikimedia.org/wiki/Special:FilePath/Zadeh%2C_L.A._2005.jpg,https://commons.wikimedia.org/wiki/File:Zadeh%2C_L.A._2005.jpg
2139,ウィリアム・カハン,カハン,カハン,family,数学,計算機科学,NA,NA,現代,1933,no,男性,カナダ,存命,ウィリアム・モートン・カハン（William Morton Kahan、1933年6月5日 - ）は、カナダの数学者で計算機科学者。,http://commons.wikimedia.org/wiki/Special:FilePath/William_Kahan.jpg,https://commons.wikimedia.org/wiki/File:William_Kahan.jpg
2139,ウィリアム・カハン,ウィリアム・カハン,ウィリアム・カハン,full,数学,計算機科学,NA,NA,現代,1933,no,男性,カナダ,存命,ウィリアム・モートン・カハン（William Morton Kahan、1933年6月5日 - ）は、カナダの数学者で計算機科学者。,http://commons.wikimedia.org/wiki/Special:FilePath/William_Kahan.jpg,https://commons.wikimedia.org/wiki/File:William_Kahan.jpg
2140,トム・キルバーン,キルバーン,キルバーン,family,数学,計算機科学,NA,NA,現代,1921,no,男性,イギリス,物故,トム・キルバーン（英: Tom Kilburn、1921年8月11日 - 2001年1月17日）は、イングランドの工学者。,,
2140,トム・キルバーン,トム・キルバーン,トム・キルバーン,full,数学,計算機科学,NA,NA,現代,1921,no,男性,イギリス,物故,トム・キルバーン（英: Tom Kilburn、1921年8月11日 - 2001年1月17日）は、イングランドの工学者。,,
2141,アレン・エマーソン,エマーソン,エマーソン,family,数学,計算機科学,NA,NA,現代,1954,no,男性,アメリカ合衆国,物故,アーネスト・アレン・エマーソン（Ernest Allen Emerson、1954年6月2日 - 2024年10月15日）は、アメリカ合衆国の計算機科学者であり,http://commons.wikimedia.org/wiki/Special:FilePath/E-allen-emerson_%283x4_cropped%29.jpg,https://commons.wikimedia.org/wiki/File:E-allen-emerson_%283x4_cropped%29.jpg
2141,アレン・エマーソン,アレン・エマーソン,アレン・エマーソン,full,数学,計算機科学,NA,NA,現代,1954,no,男性,アメリカ合衆国,物故,アーネスト・アレン・エマーソン（Ernest Allen Emerson、1954年6月2日 - 2024年10月15日）は、アメリカ合衆国の計算機科学者であり,http://commons.wikimedia.org/wiki/Special:FilePath/E-allen-emerson_%283x4_cropped%29.jpg,https://commons.wikimedia.org/wiki/File:E-allen-emerson_%283x4_cropped%29.jpg
2142,エドムンド・クラーク,クラーク,クラーク,family,数学,計算機科学,NA,NA,現代,1945,no,男性,アメリカ合衆国,物故,エドムンド・メルソン・クラーク・ジュニア（Edmund Melson Clarke、 Jr.、1945年7月27日 - 2020年12月22日）は、アメリカ合衆,http://commons.wikimedia.org/wiki/Special:FilePath/Edmund_Clarke_FLoC_2006.jpg,https://commons.wikimedia.org/wiki/File:Edmund_Clarke_FLoC_2006.jpg
2142,エドムンド・クラーク,エドムンド・クラーク,エドムンド・クラーク,full,数学,計算機科学,NA,NA,現代,1945,no,男性,アメリカ合衆国,物故,エドムンド・メルソン・クラーク・ジュニア（Edmund Melson Clarke、 Jr.、1945年7月27日 - 2020年12月22日）は、アメリカ合衆,http://commons.wikimedia.org/wiki/Special:FilePath/Edmund_Clarke_FLoC_2006.jpg,https://commons.wikimedia.org/wiki/File:Edmund_Clarke_FLoC_2006.jpg
2143,リチャード・スターンズ,スターンズ,スターンズ,family,数学,計算機科学,NA,NA,現代,1936,no,男性,アメリカ合衆国,存命,リチャード・エドウィン・スターンズ（Richard Edwin Stearns、 1936年7月5日 - ）は、アメリカ合衆国の計算機科学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Dick_Stearns_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Dick_Stearns_%28cropped%29.jpg
2143,リチャード・スターンズ,リチャード・スターンズ,リチャード・スターンズ,full,数学,計算機科学,NA,NA,現代,1936,no,男性,アメリカ合衆国,存命,リチャード・エドウィン・スターンズ（Richard Edwin Stearns、 1936年7月5日 - ）は、アメリカ合衆国の計算機科学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Dick_Stearns_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Dick_Stearns_%28cropped%29.jpg
2144,ロドニー・ブルックス,ブルックス,ブルックス,family,数学,計算機科学,NA,NA,現代,1954,no,男性,オーストラリア,存命,ロドニー・アレン・ブルックス（Rodney Allen Brooks、 1954年12月30日 - ）は、オーストラリア出身のロボット研究者。,http://commons.wikimedia.org/wiki/Special:FilePath/Rodney_Brooks_ML40.jpg,https://commons.wikimedia.org/wiki/File:Rodney_Brooks_ML40.jpg
2144,ロドニー・ブルックス,ロドニー・ブルックス,ロドニー・ブルックス,full,数学,計算機科学,NA,NA,現代,1954,no,男性,オーストラリア,存命,ロドニー・アレン・ブルックス（Rodney Allen Brooks、 1954年12月30日 - ）は、オーストラリア出身のロボット研究者。,http://commons.wikimedia.org/wiki/Special:FilePath/Rodney_Brooks_ML40.jpg,https://commons.wikimedia.org/wiki/File:Rodney_Brooks_ML40.jpg
2145,ピーター・ノーヴィグ,ノーヴィグ,ノーヴィグ,family,数学,計算機科学,NA,NA,現代,1956,no,男性,アメリカ合衆国,存命,ピーター・ノーヴィグ(Peter Norvig、1956年5月12日 - )はアメリカ合衆国の計算機科学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Peter_Norvig_in_2019.jpg,https://commons.wikimedia.org/wiki/File:Peter_Norvig_in_2019.jpg
2145,ピーター・ノーヴィグ,ピーター・ノーヴィグ,ピーター・ノーヴィグ,full,数学,計算機科学,NA,NA,現代,1956,no,男性,アメリカ合衆国,存命,ピーター・ノーヴィグ(Peter Norvig、1956年5月12日 - )はアメリカ合衆国の計算機科学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Peter_Norvig_in_2019.jpg,https://commons.wikimedia.org/wiki/File:Peter_Norvig_in_2019.jpg
2146,ルーディ・ラッカー,ラッカー,ラッカー,family,数学,計算機科学,NA,NA,現代,1946,no,男性,アメリカ合衆国,存命,ルーディ・ラッカー（Rudy Rucker、 1946年3月22日 - ）は、アメリカ合衆国の小説家、SF作家、数学者、情報科学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Rudyrucker.jpg,https://commons.wikimedia.org/wiki/File:Rudyrucker.jpg
2146,ルーディ・ラッカー,ルーディ・ラッカー,ルーディ・ラッカー,full,数学,計算機科学,NA,NA,現代,1946,no,男性,アメリカ合衆国,存命,ルーディ・ラッカー（Rudy Rucker、 1946年3月22日 - ）は、アメリカ合衆国の小説家、SF作家、数学者、情報科学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Rudyrucker.jpg,https://commons.wikimedia.org/wiki/File:Rudyrucker.jpg
2147,ダニエル・バーンスタイン,バーンスタイン,バーンスタイン,family,数学,計算機科学,NA,NA,現代,1971,no,男性,アメリカ合衆国/ドイツ,存命,ダニエル・ジュリアス・バーンスタイン（英語: Daniel Julius Bernstein、 1971年10月29日 - ）は、イリノイ大学シカゴ校の数学及び,http://commons.wikimedia.org/wiki/Special:FilePath/Dan_Bernstein_27C3.jpg,https://commons.wikimedia.org/wiki/File:Dan_Bernstein_27C3.jpg
2147,ダニエル・バーンスタイン,ダニエル・バーンスタイン,ダニエル・バーンスタイン,full,数学,計算機科学,NA,NA,現代,1971,no,男性,アメリカ合衆国/ドイツ,存命,ダニエル・ジュリアス・バーンスタイン（英語: Daniel Julius Bernstein、 1971年10月29日 - ）は、イリノイ大学シカゴ校の数学及び,http://commons.wikimedia.org/wiki/Special:FilePath/Dan_Bernstein_27C3.jpg,https://commons.wikimedia.org/wiki/File:Dan_Bernstein_27C3.jpg
2148,ダグラス・マキルロイ,マキルロイ,マキルロイ,family,数学,計算機科学,NA,NA,現代,1932,no,男性,アメリカ合衆国,存命,マルコム・ダグラス・マキルロイ（Malcolm Douglas McIlroy、1932年 - ）は、アメリカ合衆国の数学者、コンピュータ技術者、プログラマであ,http://commons.wikimedia.org/wiki/Special:FilePath/Douglas_McIlroy.jpeg,https://commons.wikimedia.org/wiki/File:Douglas_McIlroy.jpeg
2148,ダグラス・マキルロイ,ダグラス・マキルロイ,ダグラス・マキルロイ,full,数学,計算機科学,NA,NA,現代,1932,no,男性,アメリカ合衆国,存命,マルコム・ダグラス・マキルロイ（Malcolm Douglas McIlroy、1932年 - ）は、アメリカ合衆国の数学者、コンピュータ技術者、プログラマであ,http://commons.wikimedia.org/wiki/Special:FilePath/Douglas_McIlroy.jpeg,https://commons.wikimedia.org/wiki/File:Douglas_McIlroy.jpeg
2149,ラルフ・マークル,マークル,マークル,family,数学,計算機科学,NA,NA,現代,1952,no,男性,アメリカ合衆国,存命,ラルフ・C・マークル（英: Ralph C. Merkle、1952年2月2日 - ）は、公開鍵暗号の開発者の一人であり、最近では分子ナノテクノロジーと人体冷凍,http://commons.wikimedia.org/wiki/Special:FilePath/Ralph_Merkle.png,https://commons.wikimedia.org/wiki/File:Ralph_Merkle.png
2149,ラルフ・マークル,ラルフ・マークル,ラルフ・マークル,full,数学,計算機科学,NA,NA,現代,1952,no,男性,アメリカ合衆国,存命,ラルフ・C・マークル（英: Ralph C. Merkle、1952年2月2日 - ）は、公開鍵暗号の開発者の一人であり、最近では分子ナノテクノロジーと人体冷凍,http://commons.wikimedia.org/wiki/Special:FilePath/Ralph_Merkle.png,https://commons.wikimedia.org/wiki/File:Ralph_Merkle.png
2150,ノガ・アロン,アロン,アロン,family,数学,計算機科学,NA,NA,現代,1956,no,男性,イスラエル,存命,ノガ・アロン（Noga Alon、 ヘブライ語: נוגה אלון、1956年2月17日 - )は、イスラエルの計算機科学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Noga2020.jpg,https://commons.wikimedia.org/wiki/File:Noga2020.jpg
2150,ノガ・アロン,ノガ・アロン,ノガ・アロン,full,数学,計算機科学,NA,NA,現代,1956,no,男性,イスラエル,存命,ノガ・アロン（Noga Alon、 ヘブライ語: נוגה אלון、1956年2月17日 - )は、イスラエルの計算機科学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Noga2020.jpg,https://commons.wikimedia.org/wiki/File:Noga2020.jpg
2151,アヴィ・ヴィグダーソン,ヴィグダーソン,ヴィグダーソン,family,数学,計算機科学,NA,NA,現代,1956,no,男性,アメリカ合衆国/イスラエル,存命,アヴィ・ヴィグダーソン (Avi Wigderson、 ヘブライ語: אבי ויגדרזון、1956年9月9日 - )(ヘブライ語: אבי ויגדרזו,http://commons.wikimedia.org/wiki/Special:FilePath/Avi_Wigderson_%28London_2012%29_Cropped.jpg,https://commons.wikimedia.org/wiki/File:Avi_Wigderson_%28London_2012%29_Cropped.jpg
2151,アヴィ・ヴィグダーソン,アヴィ・ヴィグダーソン,アヴィ・ヴィグダーソン,full,数学,計算機科学,NA,NA,現代,1956,no,男性,アメリカ合衆国/イスラエル,存命,アヴィ・ヴィグダーソン (Avi Wigderson、 ヘブライ語: אבי ויגדרזון、1956年9月9日 - )(ヘブライ語: אבי ויגדרזו,http://commons.wikimedia.org/wiki/Special:FilePath/Avi_Wigderson_%28London_2012%29_Cropped.jpg,https://commons.wikimedia.org/wiki/File:Avi_Wigderson_%28London_2012%29_Cropped.jpg
2152,ヴィクトル・グルシュコフ,グルシュコフ,グルシュコフ,family,数学,計算機科学,NA,NA,現代,1923,no,男性,ソビエト連邦,物故,ヴィクトル・ミハイロヴィチ・グルシュコフ（Віктор Михайлович Глушков、 ラテン文字転写: Viktor Mykhailovych Hlu,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87_%D0%93%D0%BB%D1%83%D1%88%D0%BA%D0%BE%D0%B2.jpg,https://commons.wikimedia.org/wiki/File:%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87_%D0%93%D0%BB%D1%83%D1%88%D0%BA%D0%BE%D0%B2.jpg
2152,ヴィクトル・グルシュコフ,ヴィクトル・グルシュコフ,ヴィクトル・グルシュコフ,full,数学,計算機科学,NA,NA,現代,1923,no,男性,ソビエト連邦,物故,ヴィクトル・ミハイロヴィチ・グルシュコフ（Віктор Михайлович Глушков、 ラテン文字転写: Viktor Mykhailovych Hlu,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87_%D0%93%D0%BB%D1%83%D1%88%D0%BA%D0%BE%D0%B2.jpg,https://commons.wikimedia.org/wiki/File:%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87_%D0%93%D0%BB%D1%83%D1%88%D0%BA%D0%BE%D0%B2.jpg
2153,シルビオ・ミカリ,ミカリ,ミカリ,family,数学,計算機科学,NA,NA,現代,1954,no,男性,アメリカ合衆国,存命,シルビオ・ミカリ（Silvio Micali、1954年10月13日 - ）は、イタリア出身でアメリカ合衆国の計算機科学者である。,http://commons.wikimedia.org/wiki/Special:FilePath/Silvio_Micali_IMG_0459.jpg,https://commons.wikimedia.org/wiki/File:Silvio_Micali_IMG_0459.jpg
2153,シルビオ・ミカリ,シルビオ・ミカリ,シルビオ・ミカリ,full,数学,計算機科学,NA,NA,現代,1954,no,男性,アメリカ合衆国,存命,シルビオ・ミカリ（Silvio Micali、1954年10月13日 - ）は、イタリア出身でアメリカ合衆国の計算機科学者である。,http://commons.wikimedia.org/wiki/Special:FilePath/Silvio_Micali_IMG_0459.jpg,https://commons.wikimedia.org/wiki/File:Silvio_Micali_IMG_0459.jpg
2154,レスリー・ヴァリアント,ヴァリアント,ヴァリアント,family,数学,計算機科学,NA,NA,現代,1949,no,男性,アメリカ合衆国/イギリス,存命,レスリー・ガブリエル・ヴァリアント（Leslie Gabriel Valiant、1949年3月28日 - ）は、イギリスの計算機科学者で計算理論の専門家である,http://commons.wikimedia.org/wiki/Special:FilePath/Leslie_Valiant.jpg,https://commons.wikimedia.org/wiki/File:Leslie_Valiant.jpg
2154,レスリー・ヴァリアント,レスリー・ヴァリアント,レスリー・ヴァリアント,full,数学,計算機科学,NA,NA,現代,1949,no,男性,アメリカ合衆国/イギリス,存命,レスリー・ガブリエル・ヴァリアント（Leslie Gabriel Valiant、1949年3月28日 - ）は、イギリスの計算機科学者で計算理論の専門家である,http://commons.wikimedia.org/wiki/Special:FilePath/Leslie_Valiant.jpg,https://commons.wikimedia.org/wiki/File:Leslie_Valiant.jpg
2155,レオ・ペルッツ,ペルッツ,ペルッツ,family,数学,NA,NA,NA,近代,1882,no,男性,イギリス委任統治領パレスチナ/イスラエル/オーストリア,物故,レオ・ペルッツ（Leo Perutz、1882年11月2日 - 1957年8月25日）は、オーストリアの作家。,http://commons.wikimedia.org/wiki/Special:FilePath/Leo_Perutz_%281882-1957%29.jpg,https://commons.wikimedia.org/wiki/File:Leo_Perutz_%281882-1957%29.jpg
2155,レオ・ペルッツ,レオ・ペルッツ,レオ・ペルッツ,full,数学,NA,NA,NA,近代,1882,no,男性,イギリス委任統治領パレスチナ/イスラエル/オーストリア,物故,レオ・ペルッツ（Leo Perutz、1882年11月2日 - 1957年8月25日）は、オーストリアの作家。,http://commons.wikimedia.org/wiki/Special:FilePath/Leo_Perutz_%281882-1957%29.jpg,https://commons.wikimedia.org/wiki/File:Leo_Perutz_%281882-1957%29.jpg
